attr1,attr2,attr3,attr4,attr5
66.5242,35.6365,53.0653,32.0349,70.3688
43.4836,49.4429,21.6416,78.7898,22.4187
60.5831,40.7413,30.9913,71.9381,61.4687
66.2962,47.7879,32.7840,67.5544,63.4377
62.4843,45.1463,33.7120,76.4097,64.9505
61.4652,45.8978,31.2480,75.6041,65.8497
65.8428,52.7743,31.6768,73.4904,66.4874
60.4006,41.1288,35.8690,72.0251,60.4089
67.8751,51.6909,41.1580,69.0123,79.3251
38.9309,70.3033,67.1621,60.2199,28.4845
63.4175,29.5736,49.8705,35.9146,70.2936
48.7170,48.8212,24.0255,77.5534,23.4592
59.6517,47.5623,33.7145,70.3211,64.1934
35.4300,74.3651,55.5236,62.8167,29.2184
49.1360,54.3021,22.4297,80.5332,21.1619
66.2265,52.7960,40.1518,66.7748,75.7833
67.3407,34.4931,47.6680,29.3400,64.0308
66.1853,52.9039,41.5175,64.9268,76.5022
65.8991,39.7591,34.7183,69.5316,65.3806
64.1853,47.0642,36.1558,71.5747,67.0354
57.0605,57.0456,21.5675,77.2421,17.6492
61.8889,49.1386,35.4519,66.1673,75.3994
64.4240,50.6721,37.3698,75.6061,65.1914
63.9043,48.4211,33.1802,72.4972,67.3196
64.5900,32.0010,50.4886,38.5086,68.5224
61.4181,29.6169,58.7078,30.3353,65.9947
49.2425,56.1640,13.3471,78.6566,22.1162
54.0535,54.0400,22.4640,81.2046,25.6669
58.6365,46.7564,28.6633,73.5172,67.8049
68.9507,54.1227,44.7221,64.4670,80.9032
34.7847,75.7498,61.3126,54.2411,38.0783
72.0324,52.7295,41.0922,69.2097,76.9383
66.9569,54.6434,41.2627,66.8612,73.6569
59.3721,54.3924,32.5961,73.2543,62.1004
37.5339,69.4946,56.9682,56.9380,28.0997
37.2754,68.8143,58.0617,55.6835,28.0226
36.9423,67.9419,54.1928,52.0233,33.7175
62.5975,45.5137,33.1826,74.3306,62.0087
65.8384,46.7801,32.4683,67.7752,63.3389
38.8171,77.6880,59.4413,51.7703,29.0410
39.2323,74.5588,59.9260,53.3716,24.9896
50.5095,49.1097,23.2361,82.9630,28.2030
48.0437,50.1525,18.2453,79.0050,17.9663
33.9357,74.2925,58.5085,53.2619,32.7930
39.4409,65.6132,66.8265,61.0984,33.9951
63.2144,51.0805,43.4525,65.2500,71.0883
39.0863,71.3679,57.9920,59.8782,31.8254
68.7977,54.1825,43.6852,57.5819,72.1247
47.3146,70.8428,60.9296,60.7693,34.1456
59.7665,52.0475,34.4276,67.1744,64.0797
61.1424,42.7971,31.5512,80.8135,64.1578
61.3777,30.0649,59.1194,36.8594,70.2547
35.7442,74.4987,58.8602,52.1515,31.3533
59.3685,47.5097,34.7648,66.2565,61.5443
36.7552,71.3087,57.8230,57.2324,29.3158
69.5746,53.7425,38.3251,67.4737,79.9661
61.1786,45.3963,33.2442,68.6265,64.3037
58.5482,51.2667,20.9223,79.2088,24.6143
51.8355,48.8657,19.8266,86.8544,22.4823
57.6869,31.0885,48.9717,31.8554,69.9682
66.9023,52.1196,38.3465,66.4264,71.2886
61.7960,32.0704,47.9474,38.8105,70.3321
66.7610,52.7778,42.4914,61.3133,72.4620
49.3970,49.0887,18.5869,77.4073,21.1615
67.4486,49.8662,39.4627,70.0017,74.6848
57.1069,42.1627,26.0837,67.3484,65.7046
67.0057,54.4872,42.7738,62.8638,76.9055
66.6735,27.5063,52.9910,39.3199,63.1436
67.8295,51.3505,43.8588,65.7033,76.6006
36.8878,73.6084,57.1508,59.5176,33.4429
63.9781,28.3688,55.4048,36.6303,72.8345
41.1676,71.6050,66.0301,52.0097,32.2630
63.3200,50.9444,41.6543,66.6119,74.9660
56.7061,27.6273,51.7662,32.4668,69.0679
63.0580,34.1083,48.8420,36.9439,68.8659
67.6577,31.7176,54.7374,35.9347,74.8488
49.2105,48.8813,19.3020,80.4461,13.9996
58.6942,42.0133,38.0891,76.7285,64.0598
68.7989,52.3621,44.9048,69.2043,90.6444
67.2890,28.5374,52.5550,32.5394,61.3470
74.8763,54.1257,42.3956,65.0333,76.0630
36.9957,69.0987,64.8253,54.5422,36.7664
69.5314,25.3984,55.5086,36.2555,68.3551
59.7309,47.9241,36.8942,70.5397,62.3789
47.3100,46.1653,26.7813,78.2127,16.4276
37.4155,73.8098,60.1907,53.3697,32.8102
68.7665,44.5659,36.0544,65.8447,66.5059
49.8344,49.3986,17.8888,79.2827,23.5481
65.8965,50.9841,37.2852,64.1690,78.3890
72.2212,52.3521,37.5113,62.2375,72.0034
57.9822,50.5739,23.8720,79.6143,18.6871
60.3410,50.0555,32.0770,71.0103,61.5504
52.5558,51.1607,21.5428,74.0934,23.9985
34.0898,71.4179,60.6092,57.3864,29.9379
48.9060,49.8800,24.8275,80.2403,17.8456
68.0558,55.5267,43.4823,66.3496,77.4612
61.3611,46.9195,36.8827,76.4004,66.3726
51.7767,47.9723,27.2001,82.5251,25.7302
35.4910,72.4598,64.3277,54.8656,37.3652
60.6084,44.7320,32.7662,75.7942,65.2221
68.3080,52.9957,39.3204,67.4977,74.6727
68.1460,52.5038,33.5186,75.5085,64.6178
55.9558,38.8340,34.1277,75.2614,60.8632
63.5479,44.8305,33.9816,67.2637,61.7439
65.1519,51.7312,38.0051,67.8071,77.7531
64.0835,29.1980,49.8208,35.6530,69.9982
66.0211,30.2651,56.1580,36.5110,71.8500
67.9020,51.9245,44.7469,68.9961,78.6659
67.0061,54.1607,41.1022,63.0209,71.0637
64.2037,54.5939,42.0328,58.0756,81.8350
59.2407,25.9853,56.8682,35.8371,67.3815
70.0610,54.8734,41.0305,63.9524,74.2428
33.3584,73.3248,49.5649,64.1323,34.0919
61.3478,24.6072,50.2911,36.8736,67.7772
63.7807,51.5710,39.7285,67.4058,67.9034
60.3089,27.0690,55.8108,39.6827,66.0805
68.6495,52.0923,35.0833,64.8569,75.0172
64.5102,51.6689,41.0078,67.3182,78.7935
63.8780,51.5455,33.3699,66.6401,75.3368
56.2555,47.1682,34.2358,67.8855,66.6095
38.6079,68.3653,59.5532,56.5601,25.0222
63.3263,43.1808,32.2678,72.0572,60.9217
61.3860,49.3904,41.9874,67.1683,80.8246
65.7197,27.5046,50.8438,35.1137,69.4387
57.7004,46.3687,30.7283,74.9175,61.0757
32.6992,73.1878,62.1269,59.4092,27.3753
32.6052,71.2968,60.9621,53.2389,33.6783
62.9247,48.5765,40.5173,63.7704,76.1577
66.5292,28.3317,52.3807,37.6631,70.8551
66.1010,52.6733,38.8276,61.3188,78.6703
68.5733,51.8024,36.3869,63.1297,77.1376
55.4879,48.3502,20.4470,75.6805,17.8335
58.5289,38.5554,29.9649,72.0207,66.7198
65.2856,31.0868,51.5921,38.4401,65.4530
66.8991,48.2074,39.1857,81.5967,64.4785
63.1489,25.8960,52.3849,36.1969,61.4812
30.1396,75.7866,68.3088,52.8497,25.1149
36.3447,75.3796,60.7654,55.7460,35.8256
37.5675,68.0805,61.4882,56.3460,35.1874
39.5257,70.9145,59.3327,50.4709,32.9458
61.6327,51.7578,29.8139,73.7316,66.2914
65.2333,54.8840,45.0435,69.5109,78.3333
60.3856,52.7200,20.1549,79.4937,17.2130
51.5551,46.7316,20.8873,82.1522,24.2744
66.8308,51.0644,40.7482,62.3873,72.0470
65.7863,27.3024,51.1983,36.2743,70.6166
50.9951,52.8700,24.5658,77.8018,25.9841
38.7744,77.2534,64.9182,58.6564,31.0375
67.3677,53.8724,44.6908,70.6420,76.1485
63.6635,35.8798,53.7060,38.0879,66.5721
57.5116,54.0395,32.8471,72.7310,67.7637
65.2192,51.2096,35.2172,70.5527,62.5485
57.6732,55.2978,40.7526,67.9904,73.8840
36.9981,74.3064,59.6808,58.3437,32.6344
64.2851,47.5787,29.9923,69.6687,69.1980
59.1134,32.3170,49.7034,32.6285,67.0567
65.7178,52.2325,38.5831,68.9367,77.9800
37.2212,75.8724,62.7945,59.1224,32.1759
66.9213,57.1256,40.9956,66.9875,78.4186
63.4254,52.6399,43.5250,65.6059,77.3913
60.2665,47.4282,44.5232,60.3492,80.1365
38.7458,68.9566,57.0184,51.2421,33.3729
56.2465,50.4384,15.4760,79.3092,23.7339
62.0160,50.5448,36.5106,66.6094,66.2105
35.7310,73.1954,54.0461,58.2389,31.3384
66.7353,50.5108,35.4330,67.6417,58.6815
32.3164,71.9888,57.0511,55.0462,35.3905
58.6164,29.9898,52.1452,38.3031,73.5995
66.0170,54.9371,44.1317,65.0780,76.4910
50.1179,49.6603,24.9240,81.9239,15.4856
68.0483,45.5816,36.2921,70.9818,62.4679
47.5778,51.9370,22.5458,82.2023,21.4105
66.9712,30.2131,52.4313,36.0183,67.5384
51.2960,48.0019,19.3039,78.6635,20.3715
54.3402,43.6784,23.9706,81.8844,17.6314
61.9042,48.7511,24.9493,64.8911,69.5703
37.8078,77.7971,58.9010,53.0326,31.2810
54.0389,44.9397,25.0230,80.0183,18.2301
62.2594,43.9961,33.3431,71.7627,64.2779
37.3818,71.2418,51.3979,60.1132,33.5068
66.3249,53.4550,41.0827,71.5135,74.9792
57.7590,53.5451,36.4744,75.8457,64.9962
62.8531,31.4037,43.3422,35.0361,65.9047
64.2451,32.3187,54.9139,38.3093,74.6501
52.6712,51.9853,20.7457,75.2405,20.5195
62.9069,47.1905,35.4500,73.0318,65.4322
69.1955,54.1472,37.5618,62.2605,76.0274
48.9943,45.2800,21.6274,82.3920,22.1345
32.8640,71.9544,61.7039,56.0858,32.0675
51.9181,46.6320,24.1798,74.1051,19.4776
70.3137,51.2565,38.1036,69.7835,71.9070
68.5008,50.6785,38.8043,60.5590,71.9953
66.3929,53.6487,40.6193,63.2100,79.9446
53.3563,49.9501,19.5671,74.3980,16.8554
59.7511,43.9753,34.7454,67.0882,61.5825
48.9221,49.7805,22.8283,80.9294,23.8337
65.7062,51.0428,44.9439,60.7626,74.5571
59.8024,45.9870,27.5305,80.7741,15.2224
66.5176,41.0763,31.8960,72.1489,61.2688
69.3492,31.4687,49.7602,34.7495,69.0911
35.3291,72.8575,64.0727,53.9706,32.1117
53.1394,48.7097,25.3877,77.7860,20.0823
67.6457,42.4758,31.3444,79.8608,64.9200
53.2111,50.0508,19.2836,82.8066,18.3147
66.7764,29.6004,50.2073,30.5832,68.1184
71.8740,54.8383,43.0298,62.7628,79.6502
35.9880,75.8561,61.2026,54.2057,31.7791
37.5764,75.1168,66.8570,57.8280,30.0856
65.7899,43.0215,32.4253,72.1598,67.4585
34.3307,71.0742,57.2357,60.3268,31.0109
54.6264,50.8606,19.3536,80.0256,24.8748
59.8675,43.4730,34.5521,68.0461,66.2632
68.7746,54.2183,39.7918,67.3768,66.4429
58.1538,32.5081,55.1018,32.9443,70.4055
70.9861,46.9804,40.9869,59.7680,76.8479
37.9250,76.1236,57.6917,51.5895,31.3176
53.2787,51.9324,27.2873,81.2332,21.6037
36.3808,73.9331,58.7346,51.0867,29.5096
50.7738,53.0064,16.4666,74.0444,18.7818
37.7351,75.3284,63.3993,55.5831,36.4525
64.1007,52.6707,40.2738,63.1204,82.2565
64.1341,29.0446,51.1567,36.0185,62.9430
52.2431,48.2950,18.6856,82.0734,22.5686
38.6673,83.8804,63.2258,50.1663,33.0474
59.7349,49.5069,35.8426,68.1612,61.8593
63.5141,48.9528,37.7071,61.0663,76.1588
62.0020,42.7076,34.0297,70.9493,68.1920
55.9134,54.1976,26.2752,77.5100,23.4099
69.4669,31.0961,47.2933,36.8809,73.4737
64.0369,50.8241,38.5059,62.7570,73.6557
50.2768,53.3888,23.1858,81.8339,21.9130
63.4695,32.4370,48.4428,36.6290,68.6447
63.8618,51.9421,41.8826,65.5182,78.8259
60.7925,31.2830,50.1791,36.3750,59.7421
59.7182,36.0054,34.8693,73.1078,66.9223
50.8289,53.6512,18.3949,77.9742,22.0810
55.8166,51.5878,18.7011,74.5010,24.4659
66.2681,27.8768,50.4345,35.3983,66.1628
61.9549,51.3717,39.3603,65.8238,78.3483
33.0468,76.7850,59.9462,55.2413,28.2894
59.8870,43.5787,31.1417,71.9538,68.6517
60.3996,32.7340,56.4757,37.6895,63.7512
50.0586,50.9026,22.8961,75.6080,24.3613
40.1820,70.2394,63.4428,59.9449,31.5519
52.4344,46.3108,17.9452,75.7827,19.7492
67.6084,28.7646,51.8260,34.5539,67.4656
66.7644,57.5325,39.7084,69.4567,73.1766
33.6276,73.3030,65.7217,54.3112,26.7612
58.0707,29.9766,50.1624,38.4690,60.2999
63.1809,38.8191,32.6592,71.0776,64.1115
64.5950,49.0508,38.9692,70.0797,72.6109
60.7618,30.7780,53.7605,34.9366,71.4044
60.9427,49.4116,30.3054,65.2780,63.3995
47.7315,49.6196,20.5628,78.9066,16.3940
68.3775,51.3630,38.5337,64.4237,72.4273
60.7818,45.1041,33.8001,70.6971,63.4468
52.7626,52.3972,21.2566,76.0223,25.3575
49.4194,55.7806,25.6473,85.7722,24.1951
66.4456,48.1340,44.0365,66.0894,82.6991
64.4459,50.8097,41.5509,70.7859,62.7022
36.7058,72.5767,62.8633,58.1567,36.0326
71.3825,32.3198,59.9678,35.7381,67.0410
48.5996,50.5052,19.8643,83.0408,21.2376
62.4513,32.0227,54.5097,39.3407,71.0308
64.7165,29.9426,50.3917,36.0851,73.8286
64.6338,35.3355,50.2108,37.0062,64.0517
54.4320,41.1732,18.8090,81.5417,23.9091
69.5093,30.1251,55.6516,35.3987,66.4032
63.4521,47.6557,31.8015,73.5801,67.8675
48.4905,48.2353,22.5731,75.6975,26.2818
41.6881,73.0103,63.7194,57.8435,33.3251
35.0324,71.2880,62.3830,57.5563,32.7206
48.7407,52.2388,23.6887,82.8014,19.9257
66.3188,53.3907,39.9641,68.3099,78.5559
49.0060,50.8985,23.6973,79.5093,17.8868
55.0428,48.3791,27.7768,71.2745,21.2155
68.6361,28.1338,48.4914,37.6886,67.1591
49.8216,47.1407,20.0685,78.5751,23.0081
66.9824,27.6029,50.4387,36.0851,73.9226
61.4662,51.4529,40.3609,68.0555,80.0524
51.8875,47.5829,23.8326,82.4250,15.3809
61.1716,52.6668,36.1030,67.4553,65.3766
70.0480,29.0756,57.7198,37.1322,70.1133
49.1367,53.1618,26.8368,79.7837,19.8932
67.3438,52.6094,39.1232,64.4993,82.7412
67.1480,51.7326,41.3483,64.8583,75.2239
60.3496,25.3560,53.3929,33.6832,69.9688
66.8628,33.0019,59.0750,36.3839,66.6220
60.6324,31.0978,51.5135,33.7025,69.5125
63.3233,52.5808,37.8953,67.8318,73.4203
65.8882,57.4308,40.1171,70.7093,74.8857
61.4004,51.9548,39.1859,52.9840,81.0956
64.9787,50.5945,33.4426,68.4374,71.2513
32.1057,67.0959,57.3841,55.1503,30.2913
62.1985,59.6667,40.3154,65.9673,67.0501
40.2958,73.4640,57.4907,53.5195,32.4240
60.5370,45.4075,33.0743,68.4792,69.4535
66.8239,33.2471,48.8621,35.0340,72.3650
74.6567,52.0442,39.2330,61.1305,74.9100
64.7399,31.1818,48.6626,35.8731,67.0842
50.8046,52.6641,25.0629,78.2213,21.3320
61.0380,32.5522,51.9590,35.8764,73.1985
66.2574,32.6277,58.2085,37.6313,69.0499
52.1231,49.4438,16.8454,84.3341,14.7323
63.5102,40.5154,34.4174,67.6646,63.0394
51.8801,46.8785,26.3341,78.6705,24.9694
65.0664,48.8423,40.8474,66.9407,77.8263
37.8681,74.6900,58.8380,55.4371,29.2588
52.2819,52.2525,28.0021,80.8124,31.3010
35.5841,73.8440,65.0308,55.8824,32.7641
60.3313,31.2374,52.1388,33.9601,74.3946
62.4209,47.2918,33.3715,75.1261,64.9224
63.8462,31.8883,55.5367,42.2295,65.4460
66.5591,54.8392,43.5149,71.0169,79.9757
64.5055,30.7803,54.6324,34.0145,66.4343
65.9092,49.7971,33.8112,67.6098,60.2366
61.4735,47.2276,38.2810,68.8580,79.7245
67.3265,54.4946,39.4223,61.9116,81.1184
62.4628,52.7187,32.5799,72.1935,64.7416
54.9512,49.4511,16.7330,82.7449,21.3118
61.3833,27.5790,52.2862,40.1768,68.7111
69.8338,29.3615,50.5881,40.0378,65.6618
34.6602,76.3099,62.0513,58.6268,35.6762
66.2366,54.7398,43.2953,68.0100,73.2627
66.9935,32.0242,48.8720,38.3685,68.2814
63.2262,53.5507,42.6574,70.7322,78.7263
48.6501,52.7267,30.1139,72.3571,24.2517
61.6952,55.2265,32.2083,72.4104,65.0055
64.4311,23.0175,41.6028,39.6068,68.0791
34.1885,69.7552,62.2520,59.1789,27.1092
35.9021,72.8552,62.0758,57.7880,31.4504
61.8824,42.5883,35.2738,67.5596,67.6114
48.9731,51.8852,25.2587,79.7216,26.0174
57.0691,39.9194,22.4691,79.0889,25.1089
62.5154,29.7438,49.6655,35.2577,71.9273
34.9888,70.0174,57.2421,58.2647,32.6547
55.8606,50.6628,22.7242,83.5640,21.2038
67.5605,33.1580,52.9273,37.2002,73.6005
63.2625,27.2879,52.7285,32.7597,66.9765
70.4716,53.7688,35.4245,70.2051,72.9848
69.8816,53.8523,40.0493,60.4877,73.1360
67.4696,52.5182,38.3608,69.7786,78.1986
38.6691,74.5616,58.9508,58.0014,29.2112
63.8832,44.2192,32.9755,71.5453,65.8349
58.4182,46.4511,19.3807,85.5164,19.6982
66.9964,50.6838,43.9640,71.1569,71.4307
38.4926,68.7046,55.5028,56.2743,36.7272
65.7053,53.5985,48.6997,71.0290,79.2616
29.1756,68.8426,53.5700,64.5684,33.9516
38.2878,75.2559,63.8009,49.1997,25.8775
69.5436,52.6023,35.5945,59.4398,75.7338
50.0676,53.2837,18.8654,78.2585,20.9797
55.7808,51.1415,23.4609,79.1467,22.1758
69.4959,52.6215,42.7831,69.1077,84.2150
58.1249,52.7928,34.5391,79.3037,68.6804
69.9656,56.0329,45.4570,63.8878,79.6544
62.5322,46.7304,38.4472,74.1594,72.1922
49.6798,49.8995,18.4568,78.0312,21.8766
62.9211,49.9004,43.8988,70.4162,72.2236
46.0306,46.0451,25.6711,79.7295,24.3455
63.7447,45.8791,30.8485,76.9406,64.2318
61.9003,43.6366,37.2079,80.8939,61.2099
61.3563,46.8688,34.7575,66.9278,58.1041
38.0807,75.9342,55.1244,62.6165,37.7358
50.9617,53.4289,17.5133,77.9929,16.7031
69.1311,33.3595,48.1139,33.7803,66.4465
61.4496,45.0123,38.9890,71.9478,62.6041
61.8360,26.2396,45.2980,33.3049,72.1379
68.5517,31.9004,48.1176,34.7678,72.9646
67.9032,52.3080,39.1755,61.5030,73.5812
69.1522,52.6457,41.7401,72.0733,79.4537
59.4895,47.0226,29.3150,68.4153,63.2384
59.7444,30.4571,49.0592,36.3405,69.4462
51.7195,51.2368,23.5299,77.0364,20.6191
62.2536,28.1550,53.9831,37.2349,67.1741
48.1698,49.2611,27.9551,80.3879,19.7003
65.1573,52.3264,43.0024,61.3641,73.5684
33.2880,81.0533,67.1113,47.8443,31.3469
68.8058,56.0635,42.1623,64.1188,74.2872
59.1990,52.7785,42.0920,66.0193,75.2404
64.9328,50.8132,34.8432,76.5196,63.4103
41.9833,78.5176,55.7785,56.2653,31.4124
60.2516,48.6538,35.2296,74.3962,64.1771
68.2865,49.8139,46.6236,70.9176,73.9506
36.0722,78.9757,58.3477,57.4306,32.0289
59.4094,49.2404,29.5151,70.3435,64.2640
67.3759,29.2782,52.9766,30.9325,64.7278
61.6765,48.5020,34.0344,69.8611,57.7980
56.0800,44.6686,29.0129,72.9644,67.0074
48.1499,50.1551,25.0264,81.9360,23.4337
52.1917,46.8131,19.4642,79.3299,21.5899
67.9760,46.1659,34.7759,71.3095,65.6761
38.1447,70.3289,55.2780,55.9414,29.8532
58.3711,48.4791,30.8234,71.4325,67.9503
60.6331,27.4637,52.3602,30.6324,63.8509
60.2418,50.7433,29.7003,61.4971,61.5416
67.5269,50.3221,39.4492,59.0374,73.0010
65.5968,27.7214,50.5126,35.6451,71.8440
35.7657,66.2764,59.0028,56.0287,35.1311
73.1468,52.8879,39.0913,65.6909,79.4125
53.3370,55.1893,21.3806,79.9228,24.6482
31.6013,76.2906,62.7019,53.5895,29.0317
64.0264,41.1076,29.9987,69.1894,68.4771
34.8660,71.7912,63.1808,55.8127,37.9638
56.3697,34.8819,50.7788,37.7592,71.6975
36.1199,67.6155,61.9772,57.8628,28.3493
55.2123,48.2954,19.6630,82.4061,25.1275
71.1853,34.7672,54.1789,37.6733,66.6777
60.2035,33.8822,47.2445,34.2768,71.7349
63.2303,33.8596,51.9768,34.8341,70.7958
68.6030,51.3934,41.4175,62.2997,77.8985
57.0814,34.1851,54.1200,36.9077,73.3219
63.7919,49.7443,34.8252,74.2230,68.5303
59.9335,33.9813,51.2140,36.3379,67.2574
53.7853,39.1466,24.3649,78.0014,21.4341
54.4435,44.0414,20.2380,78.6953,21.9848
67.5423,32.5874,50.4260,33.5446,67.3523
59.9039,47.9250,32.7637,73.8148,66.0901
51.9071,49.9104,18.8627,79.7321,26.7348
66.4383,55.6243,32.7176,63.8978,74.2442
67.8167,47.9946,31.7248,75.4482,62.9112
70.4260,51.7648,39.9558,63.4411,81.3332
69.8485,30.0327,51.2984,33.8928,63.1601
63.9144,57.4240,42.7686,65.5916,71.4289
61.7779,27.4596,50.5158,33.6923,64.6496
51.6724,48.2968,15.0727,74.7282,17.0931
60.8198,51.8125,32.1467,70.9749,64.8915
55.9345,54.5910,29.6885,82.4681,19.1139
52.8303,51.7027,15.0066,77.1482,17.4372
63.8281,48.1527,26.8893,73.3157,62.3114
64.4513,25.0972,56.4524,37.9041,68.2197
31.9188,77.5608,55.8210,57.6436,39.4498
47.5077,51.0494,19.3908,86.0096,17.3741
69.8280,56.2143,38.3422,64.7211,79.9322
37.0869,68.0320,51.5500,57.4595,35.2480
62.8619,44.0729,32.6555,74.9834,65.2459
66.4910,54.7990,41.0974,61.9863,81.2087
50.5971,43.1617,22.0316,82.5880,21.5171
63.0350,27.4874,56.4056,38.3793,70.1192
50.4164,57.8265,24.7032,82.4093,19.0420
63.8302,31.5316,49.1600,32.1532,64.3505
53.3232,47.0833,24.3874,75.9544,26.6501
64.9643,42.6102,36.3964,73.2733,65.9686
49.2190,47.5118,18.1706,82.8253,22.9217
65.9780,52.9085,41.3822,59.7765,81.1138
66.1877,40.9048,34.8017,74.0259,62.5597
34.7769,76.3071,55.2623,54.6885,30.1045
59.3737,36.2102,53.6549,37.1477,71.6213
47.1001,40.3711,24.0867,81.4567,18.3503
36.0172,76.7745,61.1737,52.2495,31.2043
62.2025,26.9156,51.8424,36.9725,66.8605
52.0579,53.3590,20.9533,81.6215,13.8245
68.4042,34.5740,49.5201,32.5958,63.7608
64.0874,38.2668,33.1957,71.7766,64.3989
61.4357,34.3618,53.2800,37.8621,77.9745
54.5183,50.4347,19.7471,77.1130,17.1606
65.1598,42.9694,31.4112,73.3853,67.5330
33.2924,76.7152,54.8698,59.4714,29.1428
65.8539,49.1782,45.4373,57.3930,77.7152
55.2832,43.6595,25.9725,78.2655,17.3402
51.2698,52.2456,24.5768,77.2596,21.6277
66.1271,42.6584,32.8966,66.9126,61.2016
69.7924,54.7760,41.6436,63.8975,73.9043
69.5518,56.8613,45.0271,65.8909,75.1081
65.7149,41.4024,34.0866,68.6427,70.9897
63.3435,54.9166,44.8873,67.6251,74.4512
65.1616,55.0848,45.4267,62.9147,73.8790
63.2095,46.9676,36.5493,77.5627,69.7280
38.6046,70.2043,63.9735,53.1946,33.8866
64.9559,53.1672,41.4007,65.5501,77.3021
61.0855,52.8288,34.4528,59.1662,70.9259
65.2849,47.0598,30.6743,75.0854,65.1207
55.2570,50.5541,24.0306,79.8757,22.9293
38.0553,68.8638,64.6105,55.5143,31.5164
62.4056,49.2752,32.6650,72.1066,56.6829
65.0616,33.6175,51.2881,30.1202,70.3367
61.5790,49.6611,32.4585,67.0014,82.1431
63.7709,32.6774,52.9113,34.8715,72.8227
61.7103,49.8665,28.5935,69.6439,62.6354
71.2163,30.8761,50.1202,39.4952,67.0954
64.7225,40.4162,32.8768,69.9060,66.3094
65.2228,52.7986,42.3563,65.1434,74.5311
70.5292,50.7396,40.1442,55.4827,75.9541
33.2353,70.2298,56.8135,57.7886,36.2639
39.4340,74.7503,56.4917,59.0870,30.3536
69.0185,50.7492,42.2930,57.8129,77.0931
66.0680,46.2320,33.0117,68.9649,61.8734
69.3541,54.2313,31.7989,65.4874,64.1505
62.4644,55.5091,33.8663,71.2368,61.5961
59.0035,30.0830,49.7395,38.4032,71.9454
59.5668,27.8800,52.8977,39.6440,66.6112
66.8017,25.3173,55.0725,39.4133,77.5964
38.4816,71.1259,61.7932,55.8910,39.7444
38.4868,70.6175,62.2072,56.6689,29.2681
64.5446,54.1428,39.4006,63.8448,70.2406
59.3554,29.5452,52.6951,35.5738,65.6412
57.7101,48.3219,32.9795,72.3137,58.4238
51.9941,48.2538,27.1155,80.4787,20.4923
61.6031,43.4009,30.0495,68.7171,67.9857
60.7960,45.6920,37.2810,57.2363,84.9143
62.2282,45.6926,30.2567,74.9931,65.6361
71.1886,56.0142,42.3158,61.5498,77.4936
50.1000,50.8061,21.4518,79.9724,19.5506
49.5635,47.1289,26.4277,81.9427,18.7202
59.1071,48.4021,32.7940,70.7234,63.1012
63.5688,53.1950,44.0038,68.7719,72.4177
38.3078,72.9258,55.5171,53.8168,32.1872
57.0454,44.5150,22.1515,74.8745,26.4667
65.7012,55.5563,42.7472,66.2550,74.0813
64.6949,52.7906,41.8562,69.2779,71.3158
65.1469,32.0492,51.3302,39.3496,63.7111
61.8278,45.9949,32.0228,70.4655,63.1687
61.6189,48.7750,41.2998,61.9981,76.8365
52.3801,47.8502,15.8443,80.8718,22.5422
39.6965,72.4967,62.6765,61.7258,34.3869
57.5679,44.2183,34.7999,69.5865,60.1661
60.3446,43.3777,37.7647,82.8664,70.5071
62.6164,46.9191,34.2374,72.3668,63.6338
39.5385,69.3576,64.9219,53.1739,30.8829
62.2347,30.5312,50.2718,31.8391,67.3823
61.4879,53.3922,41.6902,61.9454,78.0084
66.7189,46.0339,35.8833,69.4739,67.5690
34.7143,74.7361,65.1641,55.8286,30.3647
61.1333,48.8205,42.0436,71.4107,78.3023
39.3925,69.3120,55.7749,58.2762,26.2775
34.4695,74.8789,62.2113,51.9167,34.0807
69.5966,54.7440,40.4700,70.0123,69.0421
34.5423,74.9574,52.8074,56.9361,29.4020
54.0913,42.0233,24.2417,77.7369,23.9005
67.0183,29.6615,53.7998,37.2847,74.2268
41.8916,69.8631,55.9907,54.8577,32.8573
53.0935,51.7874,22.8083,78.6986,19.4792
54.9504,50.8015,17.9964,79.1437,19.8756
54.1614,54.2027,28.7005,83.5876,23.4264
57.3753,56.4692,33.0451,60.1794,68.5207
51.5763,51.5721,26.6169,80.3184,21.1655
34.1069,73.5568,53.2925,53.8310,28.2591
65.7776,28.9433,48.6692,43.1737,68.9525
61.1644,55.1246,39.9695,66.4509,77.6272
61.5442,31.5522,54.4359,31.7565,66.0169
66.5351,52.4511,39.8103,65.8539,76.7163
56.3900,50.4644,18.3392,79.9538,25.1483
48.2376,48.0117,19.1251,77.7327,18.3807
63.5746,47.7575,33.6007,72.9095,64.4600
61.4558,43.0316,30.3229,71.6538,63.9683
64.5984,51.1917,42.6262,64.9819,75.6434
62.7966,30.3271,52.2338,41.7050,72.4474
66.5414,52.6385,42.3280,67.2936,78.6463
56.1804,48.9219,23.8818,78.1735,15.7871
58.2451,35.9720,50.4847,38.5474,66.4289
68.6324,42.1131,34.7879,75.3881,71.3134
56.4838,49.4221,35.4148,65.4363,62.1425
61.9038,45.6706,29.6182,82.5203,66.9691
63.3649,53.7529,37.8223,69.6419,71.1884
36.0037,81.1581,65.6076,59.2229,31.9457
37.2059,68.6970,59.7362,56.4419,28.5038
43.6178,47.0480,20.8712,83.7800,16.6786
61.6065,46.1153,34.6805,73.4862,61.0857
55.9243,52.5477,21.2893,85.4676,22.2882
