attr1,attr2
72.3383,73.6908
76.1058,69.0935
81.3133,71.5641
73.6530,68.6242
75.7504,72.1155
78.6831,66.6250
57.2008,60.4969
74.4769,70.3679
75.3204,70.8559
58.3363,55.9766
74.1513,59.2232
66.7969,70.1473
60.1981,66.7759
76.8600,56.7849
62.7261,59.8775
64.6705,63.5075
68.3641,59.6141
54.6744,78.5063
72.2333,63.0271
53.3024,79.9227
69.4254,57.3821
52.9528,76.6099
56.7933,55.2059
70.5399,70.1022
67.9464,71.1103
74.7973,58.3795
80.5608,63.5412
61.0981,59.8351
58.7277,73.1214
54.1298,79.1994
69.5237,57.7469
75.5717,65.7224
67.8677,65.9541
72.3587,70.2482
65.9034,60.1192
68.4390,68.8067
75.0511,56.7871
73.3944,55.2913
62.4215,65.8174
72.6538,62.7939
66.8439,72.6685
74.0493,59.8902
51.5726,77.2488
57.0724,56.7683
73.5662,67.8910
75.9904,57.1775
63.9847,57.9731
75.0686,71.6289
59.6327,58.4806
56.0480,67.6093
71.2008,74.7669
62.1199,54.8369
64.6322,68.9705
74.5523,70.0448
49.3685,80.6794
76.7980,69.4175
68.4704,73.5935
49.8778,74.0902
54.3243,74.6703
69.6752,71.7001
60.7702,60.5197
52.9105,60.7702
60.0775,54.9413
71.3560,68.0016
52.0869,76.7114
73.5344,64.2360
52.2193,78.7467
71.8195,57.0979
72.3399,69.3165
70.1067,71.3297
55.0836,76.9967
52.7073,81.0418
83.6955,66.7270
49.0537,73.9705
65.2048,63.6771
83.4452,57.9146
61.2204,52.3542
66.6983,72.2428
73.6964,67.9454
58.4100,50.6961
53.5918,49.3874
68.7338,65.9403
74.5222,60.0482
58.4185,68.3025
69.9175,62.6909
64.7629,62.1593
53.3572,53.5571
63.7078,67.1194
76.7558,74.0958
74.2785,57.1453
60.2726,55.0506
57.7525,55.4398
76.2158,60.7116
73.6949,71.0962
72.9741,64.0932
60.8590,57.1989
75.1727,68.8117
75.3097,56.2446
59.7539,62.6584
58.7439,58.4534
55.9146,77.1195
50.3546,76.9594
49.6627,70.2801
63.8705,60.3977
52.3860,59.3089
58.3294,65.2365
53.4938,59.6461
69.6414,65.7215
67.5173,67.5968
70.6752,71.2022
61.0814,58.1020
60.2838,68.8460
76.6584,59.2636
73.8549,69.6471
58.3094,53.5623
64.9481,54.6185
59.0160,80.3283
56.0249,57.9871
53.8589,79.9544
64.7658,61.7096
72.5732,58.5475
79.4103,72.5255
75.9725,72.3089
76.4509,52.7871
65.9451,60.1219
52.8785,79.7856
64.2619,64.2267
64.9734,63.1098
65.5458,62.0871
51.2764,80.5459
73.6259,62.5622
75.7237,50.4029
58.1503,48.6637
50.0355,78.4623
52.8523,79.4400
56.6916,62.9098
73.0899,59.5309
73.5354,75.3669
72.5029,71.8209
50.7336,80.9963
59.2813,62.3894
53.9594,78.1264
52.5825,77.9099
81.1689,69.3001
48.1183,85.5177
68.0083,59.6969
51.2485,79.8387
74.0313,66.4659
65.4352,59.9570
62.5331,68.9530
76.4396,66.9930
71.2065,73.0809
59.9586,64.3288
64.3810,65.2360
62.6691,62.2595
62.1188,59.1050
53.3986,81.0805
74.0256,71.8088
51.0076,77.9179
62.0692,54.4317
57.3338,53.7012
69.5921,68.7342
63.3463,62.8016
54.2261,76.1741
79.2112,72.8889
59.7846,54.9792
61.3892,53.9855
66.5228,60.2234
73.2659,76.4675
78.7706,59.6908
69.2753,56.6074
61.1055,65.6355
56.6676,66.6292
67.4288,62.1866
53.2540,77.8361
71.1036,56.6301
74.0684,74.2784
57.3670,54.4933
69.4706,59.8621
67.3541,70.5522
68.2989,58.7617
51.4371,78.5460
65.8352,61.2087
72.2627,68.0594
71.7118,71.8301
53.7654,73.9942
72.0726,67.8787
75.7143,54.5066
64.5906,65.6948
54.3091,82.9147
54.2469,78.5868
58.6680,54.2172
66.4604,61.1225
70.5272,63.9956
56.9095,76.5704
75.5913,66.3485
51.0660,73.1279
57.7475,57.3450
78.5684,68.2484
55.0207,57.2738
54.6856,72.4791
63.9611,60.8944
55.0116,80.0954
56.1071,79.6704
80.2618,72.4373
53.4981,76.5687
60.3899,54.4307
72.9485,60.3617
79.0099,73.1780
49.1784,59.2206
58.8440,56.4578
51.9188,78.3665
58.3368,57.9460
57.5052,56.1952
69.9509,68.2965
70.5439,65.1970
71.6398,72.9614
57.9092,56.3607
64.3505,63.4663
77.6532,63.1537
75.8539,69.1582
78.1149,63.4486
50.2231,78.1415
56.7094,52.8125
63.0525,59.1812
60.2373,56.7849
56.4724,77.2442
61.4672,56.1396
69.2023,66.5394
48.7711,75.2366
77.8702,69.8431
65.9143,60.9216
71.3245,66.9633
68.3036,69.1453
70.0148,69.2572
52.9665,69.1585
78.0685,63.8190
61.3795,75.6001
54.7282,72.6282
77.9801,70.4428
76.0692,58.9422
73.5615,56.3031
74.5495,65.4622
63.0588,63.0533
73.6882,57.0355
49.9459,83.3245
75.2470,73.7823
52.5670,79.2749
56.5779,78.5727
75.2375,52.5744
71.0046,71.8409
60.7729,65.0071
75.5290,69.6421
60.1731,61.5666
71.2624,64.1055
71.5212,61.2471
56.6512,85.1743
60.2981,61.2724
76.0776,56.5045
52.0051,57.2928
57.8499,49.1236
70.0990,70.9903
51.2040,83.6147
57.4164,79.4866
75.8028,79.1097
72.1047,60.9067
49.0303,80.8384
73.0549,75.2771
53.9488,83.1910
58.1503,54.8800
55.9093,81.2907
73.8739,62.8707
69.1614,69.1722
53.6518,82.1005
74.8955,67.0532
74.5484,72.5725
74.0645,66.5151
74.3472,59.6251
60.4247,56.7604
50.4943,79.1046
63.8755,67.9287
66.9122,71.6095
73.5751,64.9809
57.1210,64.3666
78.9686,72.2983
51.0150,84.3117
53.3718,78.6029
55.5408,82.8684
71.7455,55.3453
77.2085,73.4404
57.2141,45.0114
55.7761,83.5883
75.8283,58.0939
70.6696,65.8323
62.5875,56.7048
61.1200,57.0254
46.2238,75.1765
52.3619,79.2668
70.6449,71.0778
81.2782,63.4728
53.9449,81.3408
62.9856,64.3213
66.3441,64.9138
58.0392,58.7915
74.7007,57.7556
65.7596,69.6558
67.9257,72.2666
73.3820,63.2551
74.8291,69.5560
56.1413,85.4589
71.5934,61.0783
72.9172,59.8374
73.4181,63.1659
70.7608,70.6038
65.5749,63.8688
71.7508,68.8986
76.2052,72.0970
59.7526,60.0294
71.4544,71.2438
73.8250,66.3284
57.4023,61.2957
55.6109,55.9735
74.5455,70.6506
73.9264,61.3252
74.1834,71.9673
53.6202,81.0004
58.1003,81.8758
74.6510,69.4838
64.4876,53.9473
69.2124,61.2173
61.2721,65.9648
55.4234,79.3257
68.4444,68.7992
56.8786,53.5755
58.7698,60.8920
75.5010,62.3377
59.4538,54.8090
68.6109,60.5298
64.0158,69.1774
72.6187,72.3415
72.3499,56.7366
74.1355,74.6727
74.3747,68.5738
53.5679,77.0019
71.4177,72.2460
55.3618,69.6351
50.2384,77.7923
79.3447,71.7291
67.4816,54.7948
52.8785,73.4660
65.6558,62.5756
57.2021,57.5496
65.2760,62.3679
73.0273,58.6863
65.7281,62.8896
70.8158,60.6058
76.6611,69.6231
73.5671,72.6589
53.2151,76.0298
54.6289,59.7628
62.6880,57.4299
49.2096,83.9788
71.9228,52.1658
70.2890,63.4359
53.9457,80.9654
65.3684,70.1724
71.7753,72.9098
58.2335,55.2865
55.5158,84.2768
57.4387,61.1655
50.4715,84.7422
73.2378,69.6327
69.5766,69.3825
65.6266,59.6543
68.9296,67.6312
76.5448,54.5375
76.6943,62.0120
65.1807,68.2897
59.3639,57.4347
52.5309,74.8675
60.3952,66.2248
52.2050,81.4035
75.1361,57.8342
58.8040,47.2730
75.9442,61.5518
74.3014,57.9395
57.2547,55.1949
72.4274,70.4913
76.7111,78.4895
77.2749,70.5450
67.6336,65.1247
67.9425,73.1228
76.1251,60.9473
72.9606,60.5270
58.2105,57.1311
72.2576,72.8245
71.7589,64.7804
77.7701,58.4059
57.1968,58.1425
84.8230,70.6923
74.8113,66.5107
49.1055,76.3445
70.2019,60.4015
53.3621,76.9700
59.9313,57.9349
73.6954,66.9987
65.6731,61.5960
70.0430,64.7723
54.1993,83.0050
54.0939,79.4502
71.3154,65.8695
57.6333,55.2254
61.6888,61.1223
55.1979,79.4675
72.8139,70.2248
57.7093,61.9978
54.3877,57.9704
69.1617,62.0377
59.5852,55.4649
81.9693,68.1891
68.2295,60.4296
51.7521,53.0533
61.4769,68.4984
62.3838,54.3264
62.5757,62.4077
55.0673,83.4647
53.1870,73.4417
58.6995,59.5740
72.3834,58.7727
67.7920,69.9677
73.4445,66.9857
72.4378,67.1838
65.8904,62.4389
69.7409,67.7576
69.9387,74.9599
71.4524,72.5651
53.5220,82.0760
72.2903,62.9198
56.4293,53.3594
71.9857,58.9697
68.2404,64.2675
61.8761,61.2635
57.9802,61.9881
67.4484,67.1721
74.9761,65.1441
53.6007,56.2521
64.2235,74.3571
74.7800,68.3754
70.4993,68.2855
58.2356,58.9736
56.2801,56.0378
75.0043,57.9241
74.0035,73.2006
59.7957,57.6125
75.7026,60.6697
56.3435,56.5508
57.0740,58.2426
68.1488,65.5149
65.2192,73.4016
62.4113,64.2403
64.3036,67.2854
69.7543,58.0265
71.3735,73.0419
56.9683,56.3140
74.7281,73.3690
77.6067,68.5148
64.0886,59.2096
68.2669,60.0169
52.4400,79.6271
60.6715,60.4630
72.7117,58.0670
52.7153,79.6483
68.6965,63.1096
58.7224,50.9602
67.5975,72.1870
56.0789,54.4716
60.3155,58.0291
54.5893,75.0591
50.7847,77.6893
53.9084,82.2845
50.3713,77.5682
61.9388,64.3489
52.6963,74.8825
65.4295,62.4860
74.4052,57.1595
71.7979,71.4088
57.9912,64.2085
54.5215,76.2785
71.7233,66.6521
52.0417,76.0368
65.9654,72.9972
76.8146,57.2526
68.9834,65.8687
52.5636,80.3888
69.3214,64.5882
69.1190,68.2287
76.7917,62.4775
59.4290,52.3100
60.0540,62.1029
56.2079,50.3880
49.3419,80.0419
64.4464,55.3782
64.4307,64.9872
76.4620,74.3434
59.5370,58.3476
59.6851,57.5422
56.4078,72.2238
46.0090,78.4908
56.2068,52.4563
60.5704,48.8707
70.8035,60.6016
78.7431,67.7062
72.0977,55.1313
73.2120,74.8196
75.5514,71.0889
57.8224,81.8548
73.0869,70.1960
59.3937,62.7373
54.7285,58.8531
78.8713,75.1839
70.7707,58.8774
69.9773,72.9888
72.5650,69.0057
74.6686,76.8922
54.7451,82.8872
59.1851,54.0300
61.9954,56.8781
53.1981,76.2824
70.6469,77.1755
72.4847,64.3731
76.4699,67.0419
50.4004,81.0514
63.3694,57.7785
60.9541,61.8262
52.9255,52.7065
66.5819,68.6960
77.6234,56.6856
64.4500,58.6490
70.8954,72.7558
66.8673,61.8883
68.2489,63.2412
81.1387,55.5235
78.2887,70.5265
54.8607,76.9340
48.7727,77.8331
71.2776,66.0590
76.4720,68.8132
58.6050,56.3438
72.9618,59.4387
52.7648,74.3529
58.0802,53.5310
56.9202,79.8876
55.1995,54.7002
72.9739,57.4827
64.5357,63.0214
61.7370,67.9808
71.7430,56.6134
81.3114,63.2648
65.2903,57.8815
72.0534,75.8816
53.1589,80.7485
61.5989,67.6877
71.7026,71.0479
57.7888,66.2686
64.0309,63.5941
65.2548,70.4310
51.0449,77.8914
76.4451,59.0826
74.1670,73.2761
78.6439,68.2578
71.0331,65.4321
55.8549,63.6097
68.7860,68.7647
55.5411,78.5515
52.1458,72.2774
72.4054,53.7423
67.3037,67.4288
73.5569,53.7477
59.2623,51.5713
55.4915,60.6974
69.4868,59.4794
64.4621,65.4287
74.5115,70.7162
68.0446,59.7733
61.5323,72.6570
68.8133,66.9097
52.6141,80.3069
69.1126,62.3429
51.5045,76.1825
66.2788,74.0113
55.4833,56.9727
78.8196,62.2906
75.2051,67.8886
58.3198,53.4592
52.5955,54.9296
63.2527,63.7189
76.0834,57.2084
50.6105,76.2982
67.5228,74.4536
67.6804,56.0643
51.7835,76.3588
53.3606,77.9675
57.5716,82.1823
54.9733,77.4675
67.4404,70.7185
57.0384,76.0342
55.3360,75.4820
73.3174,63.0180
49.4666,74.9509
55.5004,79.8298
75.5995,57.0042
72.5786,60.5716
76.4550,77.0796
54.4306,49.4173
50.8109,85.2324
71.4163,70.2885
60.7336,66.9006
64.2052,66.2536
60.3661,50.7391
59.4326,66.8033
71.6106,67.9314
64.4505,61.6544
75.6669,57.7335
70.9915,61.6438
69.8799,63.8292
62.9936,58.2455
75.4976,65.2355
79.8427,69.2866
53.8913,80.9405
54.8078,56.3238
73.9596,70.3238
68.6450,68.9273
60.5910,70.2641
76.7871,60.3029
73.1978,56.5210
64.7437,56.3007
67.4289,65.6339
51.2053,82.2226
62.4431,62.7951
77.6157,70.2426
59.8316,63.4670
58.3813,54.2436
55.9181,77.7729
56.6297,84.4823
74.6878,62.6403
51.9557,57.8356
77.4737,67.6204
54.0787,72.7973
55.3175,73.6632
60.0008,51.4285
79.6740,66.7297
72.8425,54.0300
73.3984,55.7985
53.7816,77.3693
63.1650,65.8939
49.7553,75.6001
52.9295,81.7343
54.3527,57.5027
57.9916,52.5402
65.6420,63.8262
51.8853,79.2329
70.4762,69.6799
55.7217,81.9714
73.2771,64.6992
78.0558,55.5416
73.1739,61.3532
71.5253,60.8645
62.7803,63.4377
61.0348,55.4814
75.7848,57.1934
78.1774,70.1411
52.8673,79.5093
80.9840,58.8429
64.2291,65.6545
50.8701,79.5019
69.4516,62.0901
55.7583,78.9877
67.8471,59.8588
72.2992,51.0629
66.4518,55.3451
58.1606,52.6115
73.0600,70.5904
71.4073,68.2149
49.4635,81.4432
80.5125,58.0013
52.8338,72.9460
63.8948,61.9657
53.6516,81.6514
58.0019,57.0713
70.0653,71.0841
56.2714,87.5568
63.7167,65.1042
55.5088,52.3897
59.4136,65.9677
57.6393,60.8196
75.1834,73.6058
48.7949,77.3078
66.9176,60.7929
59.0992,56.6285
53.2493,58.0749
50.6418,78.3532
64.1701,63.5184
52.2392,82.4945
60.5219,56.2662
56.0260,81.6917
73.8529,73.5498
72.4431,54.8282
51.0515,76.2047
69.4015,69.6132
55.4559,59.9343
71.6910,56.1837
78.7051,70.2226
51.4498,77.0447
54.9767,52.9160
50.3636,77.9951
52.3918,80.2874
52.2212,79.5872
61.9972,54.9478
67.3119,65.0039
61.9376,70.2383
61.5555,58.6693
71.5976,75.0699
57.5111,57.6923
52.6621,70.3012
60.7018,54.8507
50.1513,77.6836
69.6678,55.0612
74.1331,55.2689
74.3743,72.5509
73.9005,59.1585
71.3513,60.2334
75.3523,70.6356
58.0294,60.3663
76.7031,51.1476
62.0277,59.5045
57.8658,62.1982
75.8484,63.7563
77.8796,56.7586
55.1337,71.8148
52.1914,79.9929
62.6251,60.4230
64.9380,64.5905
66.2941,62.1714
47.2843,79.2606
76.5814,62.5774
73.4996,63.2962
66.9611,63.9151
51.7557,76.7046
58.2997,53.1931
50.5911,76.4799
72.9253,74.0044
78.2712,73.4542
55.9723,83.1015
77.5770,66.8134
63.0842,61.1678
57.0738,59.9190
78.9505,64.6516
73.2923,70.2054
54.5193,55.4581
71.9839,71.5295
53.6119,75.4658
77.3937,71.2222
81.5525,74.3572
54.0812,77.8571
59.3852,53.7709
56.1156,57.6191
55.2768,69.7396
80.0901,73.8483
52.3496,77.7140
68.4842,51.6546
53.2998,80.4329
76.0012,71.0616
72.6597,57.5086
76.6718,58.5946
74.1367,58.1193
48.3534,80.3424
70.9178,67.5769
66.7266,69.4544
70.0241,58.1789
73.7581,57.6745
51.6456,82.1396
72.3478,56.1502
58.2396,52.9271
77.1713,69.6767
61.1711,72.3169
57.9318,59.9250
78.8107,62.4613
47.6899,84.6897
75.2154,62.5683
57.4951,60.3550
52.9360,76.2124
63.2662,65.8863
75.1996,56.1707
80.4431,72.8394
52.7160,77.2737
78.7534,68.1730
70.5409,71.5949
75.2498,70.7836
73.4278,59.6185
58.0193,54.9311
56.7764,54.1762
73.0404,59.2852
62.3695,62.8928
47.2232,73.1267
52.1620,85.0037
73.9396,56.0638
61.1000,61.9193
77.0882,54.1432
62.6083,64.7243
72.7461,70.1250
50.2336,82.0739
48.4567,78.4135
68.0891,65.2414
61.0434,64.7777
51.5003,69.3400
54.7481,59.9530
61.8327,68.1666
60.0839,59.4290
60.4698,58.4903
65.0678,64.1173
67.7358,61.0319
59.0863,60.4814
74.0733,70.0192
67.4604,64.9999
61.8528,65.6754
68.4873,67.2788
66.4237,59.1729
68.8591,59.4281
50.1054,78.8359
77.3080,52.4764
67.2728,71.8656
62.9745,63.0377
69.8952,61.6791
63.5145,55.6149
63.4065,65.8961
74.0463,70.5280
52.4448,79.9507
69.5380,71.8306
58.0071,53.2439
69.0211,69.4232
51.7416,58.1591
64.8525,62.5094
65.3112,61.3221
63.5116,66.1188
51.3147,88.6019
72.1307,70.6295
68.4665,58.1984
75.7393,69.2842
74.4300,70.8288
51.6455,77.6152
51.7764,78.6501
50.7542,84.3281
75.1317,58.3283
55.5868,80.2300
54.3361,55.3186
55.3374,80.4663
62.4828,62.9063
52.5579,76.3682
60.3245,65.5656
53.4473,79.3033
49.8792,77.5849
63.3771,66.1327
65.1844,65.5625
55.1124,83.0017
55.6094,54.2166
66.6980,63.7821
51.0272,77.7989
59.2129,59.8616
68.4486,70.0395
73.9613,73.1999
57.1596,58.9087
52.1319,76.7223
68.8681,56.5390
59.0571,57.6967
71.9591,65.0420
54.2346,81.5700
75.7392,47.7951
66.3314,59.9081
68.5756,61.2477
71.3755,71.1014
65.3247,55.2747
77.2200,69.8842
72.2840,59.4929
63.0942,66.6166
59.3622,55.4200
55.1078,61.2275
54.9387,55.8060
64.4811,53.8518
59.7518,57.5949
76.2408,59.6916
57.0657,57.1685
55.4761,79.5729
63.6146,57.5040
69.0741,58.1175
77.9686,67.8235
60.6098,55.8185
55.4925,53.3247
65.4136,62.9248
66.1200,63.2541
81.5786,54.9929
65.1854,65.0130
49.5570,80.2538
75.5188,68.4734
54.9065,58.0124
72.0396,61.7121
57.7966,55.6307
58.4040,56.3019
61.2690,62.7552
48.9861,78.4732
60.3579,57.5660
58.3250,57.5757
79.6582,53.7945
71.9887,72.3869
59.2414,77.3316
71.6834,56.8607
56.5887,82.3244
64.3661,64.3065
48.1522,77.1041
60.9942,56.2773
68.0150,57.2969
78.9154,72.9029
74.1513,63.4801
60.4269,63.8537
54.0473,57.4459
73.6044,73.0291
53.1840,74.3462
62.6535,66.3716
54.3567,77.1713
72.1461,64.2226
68.6858,70.7735
77.8870,70.4966
52.3166,51.7736
60.3175,55.7570
67.8788,62.6917
74.6872,75.8840
66.0488,63.9398
80.3242,71.7911
71.2110,60.3720
55.5451,79.5774
72.4557,60.7004
72.5334,57.7691
56.0148,82.6992
64.5457,63.0829
51.5579,75.7448
67.4483,61.0150
63.5405,59.1359
60.6405,59.4828
79.0451,71.4114
61.3033,59.8510
59.9795,62.0717
50.0611,78.2075
76.3644,72.8276
48.8692,74.4455
66.1350,61.0465
68.1748,71.8822
59.1836,52.7342
60.0780,55.1232
60.5138,64.1912
64.5001,60.6893
62.4227,64.8971
62.6128,61.1557
61.6126,64.9135
63.2057,67.6881
80.1136,71.6077
46.7437,85.9921
70.6314,71.8210
51.6685,72.2378
76.1305,57.1458
73.4806,53.6627
79.7983,70.3170
74.9337,73.6812
62.7327,61.2409
67.8387,69.0786
72.5549,62.6584
66.0667,68.7853
77.3972,69.9178
73.1055,72.0433
73.3535,72.3125
53.7157,86.3053
68.4872,69.3212
70.5507,68.0386
74.5914,71.1451
79.9756,69.2703
79.5644,60.7795
63.4563,66.6483
72.6152,62.7482
51.8865,85.6526
51.9023,80.3045
53.0678,77.2328
56.0434,58.9418
75.4549,54.7723
71.5479,69.3154
52.0160,81.3279
76.5030,72.8337
75.8924,73.6928
52.6615,77.9761
63.8652,72.6426
75.0958,67.2320
56.5337,53.7953
51.0323,81.4874
59.9618,57.8008
58.1443,52.3126
77.9242,58.0482
60.9825,56.3257
57.4756,78.2155
60.4841,50.3500
72.9852,54.5749
60.9229,58.6715
63.7629,64.6608
76.9653,59.8780
74.2889,63.9300
58.6122,55.9998
53.9025,74.7398
51.0075,78.2822
55.3261,74.9375
67.8846,64.3019
72.6599,70.4097
56.7569,59.4390
66.0767,68.1295
72.9499,57.8268
73.4821,70.3976
61.3165,57.2523
76.0695,67.8684
56.8301,70.6884
75.9131,72.8872
71.7051,67.4987
74.1780,75.7987
59.0577,52.9009
54.1253,81.5492
70.6761,62.5735
72.6848,69.6903
77.8119,69.5320
58.1697,59.2155
74.9132,70.5671
56.8157,58.0491
76.1211,74.1640
55.5286,81.9178
51.9100,80.2121
61.6396,60.0818
53.8968,78.2950
69.5465,53.8031
58.7433,62.4679
51.5749,81.9464
68.7004,65.4396
77.9156,56.5671
77.9639,58.0515
55.3861,77.9503
65.9441,63.8404
62.6340,64.7312
67.6203,61.3638
58.4836,57.1516
66.5258,60.7528
51.4503,78.3700
60.9282,67.0408
79.9132,52.7753
63.2235,62.7335
71.9754,67.8605
53.5800,76.2587
73.0999,72.8177
75.4351,72.4534
55.2572,74.5967
72.8141,60.8279
49.9610,80.9329
55.2273,81.6771
68.6726,61.0423
72.2706,73.0149
60.6807,67.9383
78.9066,69.8097
59.9638,61.1048
61.1689,58.8050
57.9913,58.8442
54.9777,76.3080
58.7578,56.0284
60.3165,76.8106
61.5546,67.7862
61.6773,57.3101
50.0278,82.7788
49.9204,76.0597
68.1112,59.7084
56.1970,81.3997
53.1975,50.4828
46.6614,79.4505
68.4038,69.3591
69.5091,68.6004
53.6056,83.4077
65.8335,64.1516
54.1677,55.1293
67.6061,64.5762
62.2245,59.9832
72.1131,61.2575
78.1772,69.3421
60.5119,63.4262
71.2110,54.9356
73.6815,72.1919
60.4036,55.1565
57.2268,56.0081
52.2317,78.0123
76.5366,65.9405
66.6838,65.7420
65.4211,59.0215
57.8039,54.5370
73.2115,65.1867
67.7434,64.1533
52.8995,81.6828
71.7034,59.3290
67.1375,62.9249
73.7990,65.4840
53.6308,80.2618
53.3912,80.1731
54.9217,73.1694
70.5856,64.5541
68.5558,62.0229
70.0242,58.7588
55.5384,75.6041
66.4564,62.1197
62.3477,66.2105
49.7898,81.4485
63.8353,61.8508
53.6399,55.9007
56.1248,56.2055
61.3336,64.0280
55.8249,72.9899
73.8560,69.7793
68.5368,61.6262
50.7809,84.3461
74.1585,69.5954
76.3074,57.3332
74.0331,57.5817
69.4930,70.6274
63.6033,58.5631
54.0935,83.3059
56.5869,54.5100
64.7020,63.6928
76.7207,69.2171
68.1636,70.1279
74.1589,58.7030
68.1920,60.3045
78.7272,70.1379
75.9068,58.4739
69.4038,60.7236
71.6801,60.6329
53.7782,80.2668
54.8699,55.3849
53.9463,73.0833
53.3425,52.2694
70.0324,71.2440
65.0649,60.1093
70.7364,72.5613
72.4681,70.5491
60.5286,58.7882
71.8325,67.5660
70.8774,57.9777
59.1123,55.0475
59.1680,73.5532
57.2141,52.5385
53.5864,82.4534
76.3953,66.8970
58.4242,73.5748
57.6609,77.6773
66.1352,67.8933
51.1111,82.4111
60.0241,62.4828
66.2971,59.7417
71.3749,70.7120
75.9465,58.4317
68.5401,64.4669
67.1257,59.9440
74.9342,70.4582
48.8079,77.0728
60.2399,51.1164
57.7331,54.7721
51.0401,78.5958
54.8011,55.0820
61.1888,55.6907
49.4394,76.0265
71.7684,56.5512
54.3149,78.6111
75.7615,69.1345
56.4475,51.9899
68.7857,62.2615
49.1205,79.6494
53.9431,56.2007
68.0589,64.2626
68.7073,59.5117
55.6567,72.9683
59.4417,54.1020
77.1969,70.5864
70.3211,75.6739
62.3404,69.2852
73.7631,67.4421
50.9671,81.3626
57.2590,53.3809
65.0936,66.2092
60.7878,67.8411
54.6717,82.5557
66.6113,56.0708
58.4321,69.7812
75.4260,68.9791
57.6207,78.1921
60.5117,55.3177
59.9435,64.2697
68.0695,55.9603
64.8563,60.7684
59.4322,56.5680
69.2582,52.5438
58.6667,58.0858
77.1790,59.2318
51.9922,76.7700
60.3081,55.2540
70.4238,57.8166
53.9834,76.1591
65.9496,51.2424
53.5705,85.5361
68.2047,55.7594
69.8781,70.4742
67.5183,60.7263
54.7341,76.6282
55.3752,72.5925
54.5208,80.3710
66.6058,61.2752
57.9738,61.5933
50.3651,75.7534
69.3857,69.4625
74.2944,61.4737
60.0648,65.5073
52.2637,80.1644
71.2158,57.9481
52.3710,80.8590
52.4631,76.0978
48.2367,79.1298
65.3353,73.6451
77.5607,57.6517
56.5565,56.1117
64.7239,66.0259
55.8245,84.0080
69.4977,64.4423
67.4284,65.7167
70.9339,63.4008
51.9133,75.7733
56.1730,45.3670
49.8795,82.4246
75.1981,54.2696
72.1114,59.0015
63.5210,58.4644
79.1532,72.7468
62.3496,70.5897
68.6420,61.0710
79.1641,66.1374
70.9260,71.3720
68.3206,65.2123
77.2828,71.5091
76.7815,57.7480
72.8525,72.9108
59.9466,62.9209
52.3960,83.2477
72.1281,62.8686
72.4567,71.3559
59.3697,52.8266
71.0731,61.0861
71.1522,72.9173
57.9960,56.0945
65.7051,61.6469
67.7111,72.0871
57.2583,56.2913
69.2595,58.4555
72.7165,60.8354
71.4470,66.2915
52.3308,75.0495
53.7528,71.8740
56.6382,54.1225
67.7045,69.5063
79.1721,69.6398
67.9841,70.4980
51.3343,65.5078
62.8778,61.9547
74.3503,72.5125
69.6912,64.0003
51.9794,81.1022
53.2635,79.3571
70.6461,63.8593
73.2360,55.5431
62.8149,70.5962
58.0955,57.1540
51.7260,82.0724
67.2067,69.3389
54.1949,81.5872
55.6246,87.0565
66.8878,71.3725
52.2773,74.8988
68.0012,57.6056
70.7112,74.5938
51.3502,81.9721
72.9171,55.2027
68.6327,65.7174
71.8620,57.8407
75.3278,77.2531
53.6235,77.9558
56.9884,57.7162
58.0522,59.0347
52.1197,80.4676
52.5344,87.4606
47.3044,76.8785
59.8453,66.0467
67.8237,61.3686
50.0031,79.0627
78.5258,73.7564
65.2042,66.4558
61.2609,66.6474
54.1329,73.6573
58.8242,51.5846
56.5086,53.1354
71.9876,69.8137
49.9617,74.2703
70.1832,70.7183
52.8956,81.8471
71.3107,64.8731
75.6753,72.1800
75.0848,72.3664
66.0849,64.0839
69.6060,68.4335
69.9583,62.4304
68.9699,57.3963
67.0975,59.5641
55.7342,75.8436
65.6770,58.1824
61.5344,55.1101
54.1532,60.6391
53.0316,77.0628
78.1734,67.7178
69.7733,75.6630
79.6619,70.5677
49.7884,53.4959
71.4732,59.9530
57.7956,59.5936
57.6552,57.2523
63.4402,66.8643
58.9009,53.0268
73.0840,68.3314
77.3104,61.2182
54.1232,69.0863
63.0150,68.2395
48.6710,79.9733
59.1757,63.6332
62.7116,65.9443
63.1665,58.7594
59.6523,65.3502
59.1385,60.6820
70.6250,63.0670
61.0410,66.8010
50.5196,80.4947
58.8012,57.3023
63.9370,65.9685
75.9122,59.7963
56.1274,56.4892
71.9406,70.1993
73.1480,57.5532
57.7143,59.9272
59.5714,59.7211
55.7114,72.3693
55.9192,75.3793
50.7754,77.1100
60.9157,67.8062
59.3023,59.1364
51.8470,70.2064
54.5404,76.5182
77.2476,73.2143
58.7431,54.8096
61.9658,56.7273
58.9904,64.0397
60.2213,58.7583
49.4236,80.1745
74.6981,67.7999
81.9556,75.2278
59.5025,65.8941
54.6467,86.7998
59.1205,71.0123
50.0307,84.3629
48.4811,83.7370
50.6314,77.2286
58.2070,59.0247
60.5962,63.4353
76.7250,72.8431
65.6708,73.5268
77.3669,73.1204
73.8437,69.5459
60.1492,62.7871
48.1384,82.2351
70.4888,62.6612
59.7957,63.8708
74.0508,57.9842
70.0645,67.4275
67.8341,71.9539
55.3238,76.3149
62.7890,63.1014
63.9112,64.1724
51.2272,78.6867
66.4719,62.9782
55.3872,83.4065
63.8475,63.3785
